	val_loss	loss	lr
0	444674.0826612903	47062677.23818136	0.0010000000474974513
1	416346.92137096776	432281.80694818305	0.0010000000474974513
2	414514.7946908602	421554.15263290715	0.0010000000474974513
3	409805.6811155914	418954.24360699864	0.0010000000474974513
4	410855.18918010755	417254.27199697174	0.0010000000474974513
5	404172.8044354839	410276.914493607	0.0010000000474974513
6	403665.8981854839	407255.02897880215	0.0010000000474974513
7	401316.8494623656	405804.2251850606	0.0010000000474974513
8	401610.72782258067	405130.3736961642	0.0010000000474974513
9	400646.7842741936	404102.96172611037	0.0010000000474974513
10	401552.2439516129	403742.69675302826	0.0010000000474974513
11	399012.86055107525	402830.66676480486	0.0010000000474974513
12	391571.14717741933	397567.38618775236	0.0010000000474974513
13	390261.4243951613	394070.9886440108	0.0010000000474974513
14	394803.08971774194	392898.57751514134	0.0010000000474974513
15	399673.2261424731	392372.018211642	0.0010000000474974513
16	395150.2237903226	395163.83188930014	0.0010000000474974513
17	391255.25907258067	392634.7879374159	0.0010000000474974513
18	389946.5856854839	392181.26745457604	0.0010000000474974513
19	468802.53158602153	390905.46513290715	0.0010000000474974513
20	401101.0678763441	438733.2870121131	0.0010000000474974513
21	390843.468077957	396180.05463492597	0.0010000000474974513
22	388741.5356182796	390657.5974512113	0.0010000000474974513
23	388538.24596774194	388937.61040545086	0.0010000000474974513
24	387552.68716397847	387991.6199108345	0.0010000000474974513
25	388173.3067876344	387069.3387870121	0.0010000000474974513
26	387118.7597446237	387212.1252102961	0.0010000000474974513
27	387197.14180107525	385939.9173115747	0.0010000000474974513
28	387540.657594086	385864.1050218708	0.0010000000474974513
29	387029.08501344087	386101.7866335801	0.0010000000474974513
30	385533.92002688174	384553.08954407804	0.0010000000474974513
31	385751.5194892473	383580.39661843877	0.0010000000474974513
32	384880.063844086	382706.10228802153	0.0010000000474974513
33	385105.13272849465	382298.5143421938	0.0010000000474974513
34	384804.72715053766	381861.91718539706	0.0010000000474974513
35	386924.25772849465	382723.36191958276	0.0010000000474974513
36	386947.2133736559	383586.58849259757	0.0010000000474974513
37	385071.8010752688	382493.8377355316	0.0010000000474974513
38	384250.31081989245	381736.71361877525	0.0010000000474974513
39	383908.7432795699	380807.3044666891	0.0010000000474974513
40	383328.31283602153	380089.24099932704	0.0010000000474974513
41	383500.3051075269	379704.769179004	0.0010000000474974513
42	390510.6300403226	389731.8990999327	0.0010000000474974513
43	386139.5477150538	389548.6907806191	0.0010000000474974513
44	385726.2567204301	384993.5409656797	0.0010000000474974513
45	384227.7063172043	383098.56822005386	0.0010000000474974513
46	383163.1831317204	379209.646660498	0.0005000000237487257
47	382982.6622983871	377690.39161339164	0.0005000000237487257
48	382636.39079301077	377214.8691537685	0.0005000000237487257
49	382546.3645833333	376557.5368859354	0.0005000000237487257
50	382558.5819892473	376337.061532638	0.0005000000237487257
51	382555.90154569893	376005.56927153433	0.0005000000237487257
52	382330.3175403226	375774.9583193136	0.0005000000237487257
53	382407.01075268816	375543.15271702554	0.0005000000237487257
54	382286.123655914	375403.74966352625	0.0005000000237487257
55	382345.7436155914	375067.5039956258	0.0005000000237487257
56	382245.0231854839	374862.08819818305	0.0005000000237487257
57	382244.29637096776	374846.30749495287	0.0005000000237487257
58	382192.3622311828	374779.82494952896	0.0005000000237487257
59	382335.4193548387	374535.76774899056	0.0005000000237487257
60	382176.81149193546	374519.4245037012	0.0005000000237487257
61	382405.9126344086	374327.93072846567	0.0005000000237487257
62	382320.53125	374069.5175386945	0.0005000000237487257
63	382304.8259408602	373902.17744784657	0.0005000000237487257
64	382099.91397849465	373719.08693640644	0.0005000000237487257
65	382455.1502016129	373692.7807032301	0.0005000000237487257
66	382140.43951612903	373679.506140646	0.0005000000237487257
67	383417.4563172043	373937.94729979814	0.0005000000237487257
68	390453.88877688174	375251.8715932032	0.0005000000237487257
69	384030.75235215056	375460.4336305518	0.0005000000237487257
70	382371.7402553763	373577.380173284	0.0002500000118743628
71	382550.7631048387	372816.45301985194	0.0002500000118743628
72	382441.96606182796	372376.7213576716	0.0002500000118743628
73	382458.17909946234	372052.59366588155	0.0002500000118743628
74	382323.5766129032	371933.8488391655	0.0002500000118743628
75	382243.3020833333	371351.18047611037	0.0001250000059371814
76	382293.0181451613	371175.63055181695	0.0001250000059371814
77	382403.54200268816	371087.074570996	0.0001250000059371814
78	382377.70967741933	371021.61452725437	0.0001250000059371814
79	382404.2681451613	370952.83285666216	0.0001250000059371814
80	382353.60315860214	370682.95112718706	6.25000029685907e-05
81	382406.3061155914	370633.76181864063	6.25000029685907e-05
82	382349.7755376344	370620.94086473755	6.25000029685907e-05
83	382393.09610215056	370588.5945491252	6.25000029685907e-05
84	382407.75772849465	370551.3949781292	6.25000029685907e-05
