0	1	sampleID
-4.926372	61.212437	HGDP01201
40.03066	54.604343	HGDP00479
12.766561	47.74576	HGDP01408
36.89681	-17.869625	HGDP00471
10.5772295	51.416386	HGDP01411
19.822346	88.46137	HGDP00937
1.4861038	-51.29202	HGDP01189
37.615314	62.4285	HGDP01094
59.888325	-20.137661	HGDP00469
31.582111	52.041477	HGDP00475
-38.38682	11.341312	HGDP01368
29.621357	47.233494	HGDP00473
7.773091	35.813572	HGDP01405
34.1675	52.835697	HGDP00470
34.805805	55.325474	HGDP00458
-9.557475	65.08213	HGDP00904
-11.68217	70.23371	HGDP01200
45.800312	78.3285	HGDP00452
36.09273	63.871677	HGDP00459
7.0694776	80.58643	HGDP00914
7.247151	65.95954	HGDP00942
13.768025	57.36182	HGDP01031
-11.350139	69.038795	HGDP00944
7.1302686	33.716312	HGDP01406
-8.395122	-43.31921	HGDP01216
-11.758403	68.531105	HGDP00907
-11.936137	66.996956	HGDP01202
0.4789016	67.278175	HGDP00908
-5.405559	56.61478	HGDP00940
-8.782268	64.97645	HGDP00911
35.772602	58.472446	HGDP00464
18.275837	86.72526	HGDP00929
37.52315	48.305393	HGDP00986
-4.518169	-36.30447	HGDP01244
8.699788	64.919106	HGDP00941
4.9582105	59.383823	HGDP00934
79.34664	55.67719	HGDP00462
43.318806	75.18513	HGDP00453
12.341573	63.408695	HGDP00935
17.984272	89.95725	HGDP00943
6.677571	47.91773	HGDP01412
-7.843242	-20.04803	HGDP01243
-7.5694385	-16.075924	HGDP01299
-54.76359	-52.558193	HGDP00845
9.20522	34.602848	HGDP00994
10.667562	79.89472	HGDP01283
14.411031	44.17847	HGDP00993
2.5956619	62.463474	HGDP00918
36.388752	59.42499	HGDP00985
19.539143	112.90595	HGDP00910
-12.077983	-3.7972064	HGDP00135
-15.212138	-3.739345	HGDP00214
11.673177	-27.904324	HGDP00655
-0.8315842	-48.64004	HGDP01096
34.769062	56.70487	HGDP00472
81.89492	62.668797	HGDP00450
84.44015	-10.578304	HGDP00905
-10.922282	-14.946743	HGDP01298
-0.8013108	-40.777187	HGDP00715
-0.68479466	-39.031612	HGDP00711
-12.816447	-9.750515	HGDP00103
-15.474406	-10.057583	HGDP00359
14.41097	-31.697079	HGDP00788
-12.9175825	-4.267757	HGDP00136
17.177265	-29.502926	HGDP00541
-9.573649	66.154366	HGDP01285
12.323018	-30.112392	HGDP00491
-9.180217	-18.118893	HGDP00105
-13.3602705	-8.057003	HGDP00127
20.690266	-32.608425	HGDP00547
83.14352	62.478	HGDP00463
-31.421062	-18.728024	HGDP00703
-17.599834	8.426792	HGDP00580
-5.497539	14.195133	HGDP00130
-10.767924	-8.683651	HGDP00167
-12.087932	12.821903	HGDP00576
-17.663494	3.4139447	HGDP01385
14.583028	-33.858242	HGDP00662
-10.531108	-20.065731	HGDP00948
-12.127849	-7.926143	HGDP00005
-12.841472	-4.977077	HGDP00163
-10.085551	-9.71133	HGDP00346
-19.732342	15.375278	HGDP00609
-24.613384	43.951603	HGDP01257
-13.663127	16.89426	HGDP00608
13.2394	-30.61816	HGDP00544
0.48512718	-42.381344	HGDP00714
-11.941264	7.685887	HGDP00057
-12.864848	-9.306698	HGDP00213
-9.927592	-3.2812762	HGDP00165
-8.836589	-15.823879	HGDP01300
7.0469556	62.823612	HGDP00931
32.7878	53.848698	HGDP00466
-17.200237	-9.63171	HGDP00279
-11.272502	-28.94659	HGDP00945
-17.191082	-2.1948504	HGDP00056
-53.82133	-40.86984	HGDP01050
-19.255413	-10.034115	HGDP00288
-19.847393	12.522495	HGDP00562
-22.439312	-1.9999043	HGDP01396
-47.652752	-43.23666	HGDP01009
-23.77641	3.1127973	HGDP01383
-14.185527	-8.987759	HGDP00341
-66.92216	-57.593227	HGDP01013
24.317219	-36.688168	HGDP00543
-10.586955	-24.460781	HGDP00947
-14.1589155	15.859348	HGDP00723
82.74587	58.864994	HGDP00467
-9.673015	-9.542446	HGDP00545
-20.259014	26.859165	HGDP00610
-10.038981	-6.6807513	HGDP00001
-18.785686	-5.5088153	HGDP00218
1.3938186	54.662174	HGDP00933
-45.01823	-38.990505	HGDP00856
-12.131389	-4.288997	HGDP00062
67.03994	-8.844234	HGDP01086
-51.491253	-45.202847	HGDP00710
3.6695144	-57.910244	HGDP01192
-12.864848	-2.9919086	HGDP00009
2.3881423	56.343357	HGDP00924
26.115864	-38.963436	HGDP00550
8.09615	54.75736	HGDP00920
-8.555644	-38.364132	HGDP01225
-6.186809	58.470097	HGDP00925
0.16585228	52.346622	HGDP00938
71.62942	51.731785	HGDP00478
-11.554362	72.46061	HGDP00939
-22.416302	38.99863	HGDP01256
-16.161968	11.860386	HGDP00724
-11.573161	10.04932	HGDP00726
-39.790752	-33.780025	HGDP00837
2.873738	-54.324764	HGDP01190
27.990742	-40.47717	HGDP00555
130.12624	37.474766	HGDP01029
-14.272563	-12.77206	HGDP00118
67.54635	-20.867886	HGDP01081
5.3055615	34.62476	HGDP01415
2.382344	32.064854	HGDP01418
-45.471905	-40.369167	HGDP01043
-57.692852	-51.14578	HGDP00843
7.5345654	33.026615	HGDP01419
103.80593	5.0756574	HGDP00992
-37.63438	-31.317837	HGDP00877
2.3884475	-55.54626	HGDP00781
-3.150798	55.828403	HGDP00926
-2.6794846	-46.79446	HGDP00782
-23.235332	38.893986	HGDP01255
66.79006	-16.31976	HGDP00460
-3.4529831	-41.379116	HGDP01245
-45.301006	-38.330837	HGDP01037
7.3961377	61.321507	HGDP00930
-0.8193772	-51.73538	HGDP00820
-7.8060718	-29.767391	HGDP01214
-13.474711	-7.959224	HGDP00319
0.11299583	-46.306698	HGDP01186
3.0359695	-50.99072	HGDP01310
-2.501506	-44.364376	HGDP00821
-2.9053147	-47.419918	HGDP00777
71.30813	50.943455	HGDP00984
-1.2373459	-45.753414	HGDP01327
-2.9852707	-37.719296	HGDP01099
8.897542	48.787846	HGDP01416
0.5876663	-56.402493	HGDP00972
3.4354446	-54.19006	HGDP01313
0.88655543	-54.940548	HGDP00813
-1.5217087	-49.158047	HGDP00814
-3.6618454	-42.675076	HGDP00971
-4.500957	-41.738583	HGDP01296
2.9659622	-53.213528	HGDP01330
0.28615257	-51.273495	HGDP00812
-8.343547	-36.514095	HGDP01213
-2.2369187	-41.343197	HGDP01340
-0.1370652	-50.692623	HGDP00811
11.395894	44.294254	HGDP01033
65.06478	-6.1676593	HGDP01090
-1.4741623	-50.584927	HGDP01021
-6.133159	-42.10043	HGDP01289
-0.817302	-46.06866	HGDP01023
14.359029	98.81956	HGDP00917
-8.260722	-0.2572895	HGDP00776
-2.5106614	-48.109005	HGDP00774
-0.7779343	-50.959347	HGDP00815
-6.1594043	-36.909603	HGDP00779
0.49409935	-53.174343	HGDP00818
-0.1561692	-51.130062	HGDP00784
-0.58756566	-47.721554	HGDP01318
1.0288894	-52.32864	HGDP01100
-5.1226	-39.730892	HGDP01290
2.3086135	-55.17837	HGDP00975
-2.8401291	-43.97906	HGDP00974
0.60011744	-50.687588	HGDP01196
-4.1598315	-41.14752	HGDP00786
-4.431194	-40.350277	HGDP01181
-7.931865	-36.01501	HGDP01354
-1.8860886	-45.584988	HGDP01294
-7.2897143	-36.39047	HGDP01352
-6.6445117	-32.30377	HGDP01348
-0.042765886	-48.694912	HGDP01322
0.03303978	-51.95297	HGDP00977
-0.8576462	-50.88049	HGDP00780
-4.3229785	-39.944485	HGDP01287
-6.4720874	-35.477047	HGDP01292
-2.7333176	-48.26791	HGDP00976
-6.955852	-36.45422	HGDP01224
-3.01707	-43.45666	HGDP01184
-0.8942063	-45.819546	HGDP01334
-0.7006638	-47.2402	HGDP01321
-1.299968	-53.07107	HGDP01101
-11.324687	-6.563747	HGDP01353
1.696614	-54.22302	HGDP00817
-3.447368	-41.82226	HGDP01180
2.793721	-52.538692	HGDP01195
-4.3285937	-43.00976	HGDP01341
0.17628929	-43.556087	HGDP01319
0.94356227	-49.53262	HGDP01311
1.8396194	-56.002163	HGDP01193
-3.0492966	-42.945766	HGDP01104
-3.3679612	-43.587887	HGDP01187
-3.66978	-35.72064	HGDP01347
3.099385	-58.656094	HGDP01197
-5.360637	-40.66247	HGDP01349
-7.3126636	-35.479427	HGDP01351
2.0064285	-53.35452	HGDP01328
-3.0236008	-42.16464	HGDP01295
-3.324382	-46.402187	HGDP01288
4.071919	-52.58401	HGDP01329
-6.36198	-44.09451	HGDP00747
-2.6442673	-42.692562	HGDP01293
-0.33750466	-53.096554	HGDP00973
-8.482036	-45.251186	HGDP00762
-3.5085862	-44.342983	HGDP01185
0.5693557	-53.338223	HGDP01331
1.9154251	-57.009	HGDP01103
1.6578567	-54.456326	HGDP01317
-5.203838	-41.945522	HGDP01346
0.95357203	-49.804592	HGDP01342
-11.210612	-33.76147	HGDP01238
-2.275676	-52.09161	HGDP01326
-6.334514	-31.682064	HGDP01356
-10.323161	-31.789577	HGDP00958
-4.888286	-40.74612	HGDP01247
-5.07249	-38.336666	HGDP00766
-7.5777392	-37.91876	HGDP01233
-6.7937427	-42.519283	HGDP01207
-2.0234787	-48.277462	HGDP01336
1.7854202	-57.823177	HGDP00819
-15.395305	-10.025509	HGDP00382
-11.505839	-31.460201	HGDP00946
-6.5368457	-36.80026	HGDP01332
-3.3048508	-43.67059	HGDP01337
-8.016582	-38.11587	HGDP01222
-6.013042	-37.16937	HGDP01291
-5.422954	-42.300198	HGDP01183
-0.07407692	-48.276943	HGDP00822
-5.8177295	-45.669827	HGDP00755
-11.519145	-25.372555	HGDP00966
-7.6843677	-21.483334	HGDP01304
1.3134353	-44.168575	HGDP00716
-3.6475022	-40.002193	HGDP01182
-10.477458	-35.10696	HGDP01230
-12.3007	-29.372128	HGDP00965
1.0031936	-51.584682	HGDP01194
-10.888347	-10.938992	HGDP00376
-11.4227705	-8.367336	HGDP00364
-12.330058	-29.600552	HGDP00954
-11.824321	-36.63519	HGDP01234
-1.0799973	-52.160366	HGDP00712
-11.991557	-32.625057	HGDP00962
-6.9045215	-40.786312	HGDP00754
-6.653362	-38.754055	HGDP01232
-1.975261	-44.25555	HGDP01102
-8.499614	-42.206753	HGDP01204
-10.848979	-15.451626	HGDP00100
-14.819133	-20.320644	HGDP01303
-12.711467	-39.0491	HGDP01206
-5.697246	-45.548153	HGDP00772
-15.685466	-16.011074	HGDP00099
-14.602214	-10.653805	HGDP00371
-4.6654468	-43.288235	HGDP00758
-5.7851367	-40.289913	HGDP00765
-5.330974	-45.597347	HGDP00750
-10.668742	-34.057278	HGDP01229
-12.101115	-36.060543	HGDP01237
-4.6806445	-44.81445	HGDP00756
-4.2115893	-41.63357	HGDP00751
-1.0324509	-48.70535	HGDP00828
-7.476848	-16.728481	HGDP00108
-8.703105	-17.348324	HGDP00115
-4.8041797	-42.35464	HGDP00790
-8.0060835	-16.941586	HGDP00109
-10.645061	-27.044308	HGDP00963
-13.098857	-10.907619	HGDP00356
-16.92326	-9.666592	HGDP00392
-9.290935	-44.84338	HGDP01221
-8.257304	-16.83221	HGDP00953
-9.594096	-35.7637	HGDP01209
-12.509257	-6.841182	HGDP00950
-0.9726975	-40.07269	HGDP00719
-16.30418	-14.880123	HGDP00104
-7.167461	-41.38104	HGDP01249
-9.172282	-44.24075	HGDP01218
-6.625957	-45.14175	HGDP01251
-11.235759	-30.612057	HGDP00960
-9.71165	-32.359554	HGDP00964
-3.1183274	-44.068478	HGDP00771
-11.807231	-6.224056	HGDP00957
-11.146342	-30.790188	HGDP00968
-10.589824	-37.095455	HGDP01220
-9.599284	-31.452328	HGDP01212
-3.975444	-48.516445	HGDP00761
-9.733439	-35.47024	HGDP01205
-16.28587	-7.221187	HGDP00351
-14.774821	-11.554989	HGDP00372
-8.663249	-32.557186	HGDP01241
-3.5265305	-46.442013	HGDP00760
-14.25059	-23.934414	HGDP00961
-6.223308	-46.7926	HGDP00769
-6.7706714	-33.28213	HGDP00757
-11.036174	-31.177425	HGDP00952
1.3357742	-40.840816	HGDP00721
-9.589213	-3.2308002	HGDP00021
-7.7252	-44.81796	HGDP01231
-9.578288	-27.176846	HGDP00969
-9.612285	-6.577358	HGDP00039
-3.5442307	-41.501034	HGDP00764
-8.192485	-18.379147	HGDP01305
-4.4394946	4.0848737	HGDP00060
-14.551738	-5.503902	HGDP00035
-6.5141406	-44.758877	HGDP00791
-11.847209	-8.282925	HGDP00234
-7.6480517	-37.37994	HGDP01227
-3.261699	-42.804256	HGDP01236
-8.440959	-12.731655	HGDP00110
-3.358806	13.436344	HGDP00173
-12.200297	-30.66473	HGDP00955
-6.4966235	-14.358913	HGDP00106
-13.480815	-9.335873	HGDP00285
-13.481425	-2.5650592	HGDP00047
-13.423869	-10.395809	HGDP00049
-14.179667	-3.120418	HGDP00031
-13.307963	-10.090847	HGDP00438
-13.874919	-6.249538	HGDP00199
-17.003277	-9.379238	HGDP00313
-16.767864	-0.8963581	HGDP00066
-11.367961	-7.2559466	HGDP00239
-1.4850876	25.115147	HGDP00013
-11.900493	-7.8390765	HGDP00323
-11.824931	-9.004543	HGDP00070
-17.05241	-9.293758	HGDP00262
-13.018657	-7.786556	HGDP00224
-18.417767	-8.37463	HGDP00304
-13.217814	-10.707485	HGDP00098
-14.458293	-4.943874	HGDP00043
-10.574565	-5.4757037	HGDP00181
-14.428142	-6.840816	HGDP00247
-36.836834	7.086247	HGDP01361
-15.21342	-9.392086	HGDP00445
-14.544108	-8.364651	HGDP00423
-12.95927	-8.527157	HGDP00189
-20.514202	-5.550533	HGDP00243
-14.486247	-4.8700213	HGDP00033
-11.846843	-5.506496	HGDP00011
-14.961772	-9.303738	HGDP00210
-20.260723	-6.009456	HGDP00082
-15.949809	-11.706539	HGDP00258
-18.026592	-7.7564044	HGDP00315
-15.8408	-4.410518	HGDP00052
-6.835613	-1.8256794	HGDP00074
-13.881694	-10.676418	HGDP00185
-13.80601	-3.8091693	HGDP00072
-13.072673	-8.379299	HGDP00192
-16.521343	-10.129086	HGDP00244
-18.960674	-6.1448627	HGDP00277
-15.430461	-8.661037	HGDP00412
-12.963847	-4.710628	HGDP00092
-38.7628	8.031773	HGDP01358
-12.8255415	-10.096401	HGDP00228
-22.02	-11.442226	HGDP00264
-19.43681	-5.179317	HGDP00290
-17.345745	-8.390438	HGDP00330
-10.947307	-2.9383502	HGDP00003
-38.073162	8.073765	HGDP01359
-18.2617	-12.2262535	HGDP00417
-13.183513	-4.9154925	HGDP00025
-6.162639	18.131016	HGDP00139
-26.166302	2.9837995	HGDP00536
-37.02812	5.7038617	HGDP00539
-16.497356	-4.5876727	HGDP00205
-13.321879	-11.200253	HGDP00183
-17.083538	-7.570186	HGDP00402
-10.8255415	-8.640957	HGDP00169
-13.201091	-2.9948382	HGDP00080
-16.291607	-3.5681415	HGDP00096
-13.001933	-4.092891	HGDP00015
-8.104289	5.2809796	HGDP00141
-29.22874	0.38208428	HGDP00879
-14.640727	-4.173885	HGDP00086
-17.278606	-6.0252337	HGDP00298
-9.547893	-0.49187812	HGDP00146
-21.183758	-8.486935	HGDP00251
-35.309307	3.074223	HGDP00902
-11.7630415	10.338322	HGDP00150
-14.00236	-5.93951	HGDP00226
-18.361431	-8.330929	HGDP00309
-37.964153	-4.4179034	HGDP00153
-34.660442	3.8367047	HGDP00519
-28.293194	6.6931195	HGDP00512
-16.371136	-6.257381	HGDP00088
-21.219952	-6.2976336	HGDP00145
-38.49107	7.269078	HGDP01357
-7.54301	-0.56017643	HGDP00134
-8.668681	-0.93050724	HGDP00137
-11.97996	-8.825039	HGDP00201
-27.82365	0.6083111	HGDP00880
-29.929607	5.549229	HGDP00513
-35.108257	1.9523357	HGDP00900
-30.684795	-2.5821185	HGDP00898
-31.01231	5.367253	HGDP00527
-34.839947	7.6661115	HGDP01363
-30.066814	5.807469	HGDP00524
-34.861065	4.9524274	HGDP00511
-7.410259	-1.6925617	HGDP00154
-23.073406	1.0417217	HGDP01404
-14.44102	-7.991176	HGDP00143
-19.639324	-3.6420245	HGDP01384
-34.062054	2.9515119	HGDP00899
-34.63792	2.552342	HGDP00901
-10.39738	0.10257378	HGDP00177
-34.466473	-1.1988789	HGDP00886
-2.4275315	9.826847	HGDP00078
-26.765789	-1.1992146	HGDP01388
-14.493815	-10.21014	HGDP01360
-29.288738	8.11002	HGDP00520
-9.390483	-5.193599	HGDP00149
-34.406353	6.266087	HGDP00522
-29.845623	4.4948163	HGDP00535
