PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	sampleID
-20.265006254253233	19.024925907118565	-0.05813743634929752	1.3955386386981972	-6.675311823311871	-6.8528433256000225	2.36296998537542	-1.3218514435045638	0.012300993219672469	-0.02655542934703846	0.03191490157694665	-0.7466779118535214	0.8815543171915802	-0.09589723427641067	1.0736963430178827	-1.5392502071876282	0.3778190484570345	-1.0079330840934595	2.3218547065570947	-0.3115700548979742	HGDP01201
-21.83537266910681	23.1256868403289	-0.6060234846098771	0.808111076771855	6.208200556254385	6.165291542897645	2.065316430880707	1.816599150053503	-0.8710368035678787	-0.147910616875489	13.741974982644702	6.773187005232286	-3.4868655478811137	1.7648841616292417	-1.0511699178579526	0.6841343930714007	1.4713021465061813	-0.8801983268689522	4.08892549253146	-0.1740540666411605	HGDP00479
-19.277059430928603	19.331575679227047	-0.6789510475066856	1.3936077790499213	-3.5474809114375625	-4.469970120671495	2.352889762683909	0.45392977297522513	1.4264955278929135	-1.8281323572900707	-1.3417549141779797	-1.1748480126608987	1.4740020274620758	-0.6817755525881273	0.8144272239987257	-3.0825190069778126	2.632586899299465	0.8237750442468321	-2.5919527713471426	0.5750639245918211	HGDP01408
-21.929124862325473	23.099094172535978	-1.687132162286288	1.088937219450177	11.473403557159312	12.850526695740589	-1.6785144920238388	0.7160297626536811	-2.932321725032243	-4.033904612755732	-2.834769761711102	-14.49037241379805	5.188567718607329	-1.2039433762219174	-0.10334207428982317	-2.06934226793682	-0.9742452039399938	2.0662633257094405	0.2986946422943307	3.073880924407691	HGDP00471
-17.705853211399003	17.648820401265723	0.034454643558858085	0.7920888677475354	-3.434894462349314	-4.4897095255408255	-0.8367834730691888	-0.9013747268406342	0.8720884609947812	-0.06349604697426911	0.039041865476041	0.7350830826469457	1.1170056194317162	0.39304925344668007	0.8273980802201161	-2.19257483042429	0.4296724905986006	1.8373164748472637	-0.6169438960383106	0.10812939953521397	HGDP01411
-20.123597667360258	20.187375542722066	-0.5223931617591479	1.3537086002266567	-5.9456396531840365	-6.230767739800741	0.8705829788134363	-0.9467599200556213	0.06721704730142732	0.03746154619289951	-0.6209023724307677	-1.8653456665567079	-0.07886748066362072	-0.7147540350915101	0.07343720659495893	-0.3942817112167759	-0.19967762220578858	1.363859671242305	-2.516348093170148	-1.1686761070477325	HGDP00937
13.186943395517524	7.110677150991876	5.563598876932273	3.5103443514943757	-0.7337713444869896	0.5082990270026851	-1.4025009439595597	-4.251426399713489	-0.6899800065853137	-1.4552419050824221	0.3081380235629777	-0.09560836380486823	0.35798648318422216	-0.43597068215475926	0.9179882360803284	-0.6072439173158045	0.5431123159752412	-2.2411784170430202	4.097944318173582	0.8311636865498248	HGDP01189
-20.72616130741986	21.26114704107199	-0.9522226015259617	0.864738864931969	3.4435909144148	4.597456282428786	0.6650836211131262	1.960512659310922	-0.3314535006422285	-0.21559451112538677	10.437641300461616	4.234585988824804	-3.1821013272341245	1.9669864091588658	-0.8014703963354749	0.9819695383338848	1.7729218623388994	-1.8257072232170395	-0.04670652401379465	0.7242375744831011	HGDP01094
-20.338454815528948	21.48345563452026	-1.7294402399180477	0.8549812515493129	5.465376754264626	5.027420213963166	1.8133863565329107	0.29582427019692337	-0.16821099618018942	-1.3914596324292796	12.330067341708212	4.536425366455999	-3.107163207216682	1.5583111089488608	0.9828664250672284	-0.03659665773796992	4.190333365328407	-3.0916349465782047	2.0717119936991613	1.051971873041243	HGDP00469
-19.650905927097288	21.903813058109108	-1.7446591289227735	0.4178770674480248	4.658984738637523	4.25306795343579	1.4392497935433552	1.1915270565708902	0.24944703721006772	-2.373624394972118	10.304562137322387	4.946094972602588	-1.5562961062066207	1.9431084785215182	1.312020852886507	-1.2060130659632482	3.6179724734185315	-3.2368240351097866	-1.6719280898786322	2.3473759707627164	HGDP00475
-5.147076457365771	-11.542181859418712	-0.039876260151582577	1.5442232583269242	-3.772664095483857	4.076066614242234	4.546892168507795	-3.2403736260926683	1.659940823109866	0.9102863892336565	-0.3457441235527855	0.7913582698475154	-1.24124078156805	1.2185472051255284	0.8328786383724439	-0.81558761917629	0.8615783388962084	-0.42337920661305184	-3.434711093696624	3.5607205343388584	HGDP01368
-20.658236643129257	21.62938075155371	-0.5259721108241997	1.786674488004961	4.2075858940554065	4.226568360761794	2.9268090075772144	1.189723088134478	0.9184551141924056	-0.728847889787032	9.041434407166188	4.770688007075449	0.03633764411656599	2.2228972355885768	1.2562411776290914	0.8291048339541567	-0.30354990116254155	-1.4043804700959521	4.272114683019093	2.299903838634714	HGDP00473
-18.76129803118036	18.12662847510153	-0.5820732327081044	0.440096660822085	-3.2696201983255	-3.7282574812973146	0.20382663547901356	0.1169859965692429	1.879063971993283	-1.4688165295407682	-0.17035092746021174	-1.2379472406102523	-0.9756073191471213	-1.2851953916575483	0.9597682263520855	-0.6079520013649267	0.3688336545785212	0.0575865822553127	-1.699512578265078	-2.694504481849259	HGDP01405
-20.80901016818282	22.644605570400223	-0.2619012872074901	1.4145523547576813	4.896047756289871	5.23058880312843	0.15429492252531252	2.213075126137696	0.2074771192508848	0.0326429565170697	12.328670082073364	6.825782866407771	-1.8703797436449576	0.4585959399039472	-1.8719419331463445	1.1250975931974312	-0.10559441042660275	-1.2357987069301395	0.592380828005728	1.022153430082868	HGDP00470
-20.62798505372024	22.655126775708528	-1.0546683093127942	0.0520959324918489	5.665050581378472	5.933342503928991	1.6313894400038613	-0.7972206051054151	-0.4749347951637899	0.002263393051725861	9.872235754779485	6.457418101892287	-3.0802885616544855	1.4276718496267062	-3.178457546134204	-1.2295233321027954	1.7882781703692752	-1.282273542816951	1.1451594484132877	-1.8596990017985495	HGDP00458
-20.63603169242364	20.440496010490165	-0.06792579800904257	1.38660101270807	-4.52795864506611	-6.940818120246468	3.0262825673140354	-1.8795155553223488	1.0509790685739133	-0.4426998234962003	-3.6563983640995046	-0.6266280911605691	2.306468523299362	-0.5429411449357796	0.6928989467004756	-1.4827578144496378	-1.748005614820032	0.28914583857299564	-2.095196876469161	-1.8842170322334533	HGDP00904
-19.740378695103164	18.348704374397485	-0.8382813207976483	1.4416723331374388	-7.199543978113552	-7.328022482120101	1.9048452072632607	-0.10515939091462703	-0.5634275139007937	0.8602154532128311	-0.35673830342906915	-1.7596672440253427	1.3735277075649044	-1.1728393896976113	1.551970528434986	0.391677461499044	-0.7053857305947209	3.2024244414030747	-0.5871732656559813	-0.13701812618997553	HGDP01200
-21.78314838637498	22.930423880918664	-1.0385220016971453	0.9012356397310559	5.589346355477718	6.333276763710361	1.6045874365287751	0.9256152093216363	-0.228516786795824	-0.16726479303430905	13.620668756684172	7.129079910846183	-2.4661317862283405	2.500557837758545	-1.3772505688552974	1.821284276416926	0.7979672906718698	-1.6453593402016369	3.8274665557246603	1.5365473731325234	HGDP00452
-20.36780550967965	21.86891399279045	-1.2774204619757548	1.3569359352431953	5.339613066799701	4.743261755155557	0.6869642299208534	2.621553032285325	-1.615163302410523	-0.37119691514249925	10.314933320080117	4.182348863032702	-4.6973042986191995	-0.6650580448889565	-4.445585462654842	-1.5415325074015418	-1.201456523795693	-0.7506307095975459	-3.1095571872426717	-0.572159176855707	HGDP00459
-19.94552717434644	19.628273979107437	-1.0786760908302675	1.6573120795450065	-7.387477208322046	-8.212883121816823	1.8041597369353082	0.25590446446972764	-0.09758417937399322	0.13081064872907167	-1.510920771016999	-1.3967678549978895	1.4008759553616685	0.8792701382481402	2.4024760401489873	-0.7355493203991378	-1.4922285795834282	1.335549442229233	2.9880506336295456	1.0187586880881636	HGDP00914
-19.922008327526967	19.53488184008233	-0.22186725847007466	0.6212600035457458	-5.985234661267072	-7.9981976403619335	0.3161610332702792	0.45194626946007616	0.4375200690193022	-0.7009321680360158	-0.900162047209524	-1.2710339291042052	1.359194889613863	0.7667574978265617	0.9609301501079811	-1.4780700019729713	2.1167100240611836	2.624964871270563	-3.2542104046768547	-0.5463237250400631	HGDP00942
-20.678095252124916	19.261837782002896	0.1299409125065119	1.6076686507947333	-2.606901999849079	-3.71682221697322	1.4985889990426997	0.026477658662581414	-0.06699406585311717	1.357719085703478	0.35237994147084567	0.728239700149791	-0.747055305177227	-0.7618169622651545	-0.9025777574857209	0.24764306624936838	-1.3949194648211511	-0.9144482205927541	-1.2543828588440769	-2.17997891777641	HGDP01031
-19.411725543187952	18.675309822357814	0.6415127154387396	0.16817632879096026	-6.40660061527052	-6.325779311168292	1.6209407765176949	-2.2316188225717704	1.68840146016885	-1.3121808581973151	-2.106531829372538	-1.138650786594388	1.1517369274955478	-1.2423703434862285	2.5008041518335475	-0.7371133269572356	-0.3235536112077929	-0.5592978458878453	1.9846189468150213	2.0779556084135873	HGDP00944
-18.681950484496188	17.918985986629544	-1.1704400655612481	1.0485843942685487	-4.180069960287661	-4.931802173906679	0.2529037073182173	-1.4401532281043548	0.480495568183135	1.9827711491189344	-0.886453136043986	-0.960978236157142	-0.06656550486577818	-0.26634165668129756	1.863692197709693	1.6817367570394568	-1.0177150138894455	1.8269824793586946	-1.6066851955381185	-0.43254367241194536	HGDP01406
15.63728304659049	7.064569157714717	5.474566755290553	3.754580116976527	-0.4744290003798734	0.6976591054970066	1.9352749586328692	3.3033877136985743	-0.10900176700846735	1.79511500300594	-0.5243349733058765	-0.31854502272887614	0.6408293834230172	-0.010520441325980512	0.0010577794163210443	-2.3824615461438605	1.3181995941415892	0.19450055159096585	1.909425040069617	-3.0098938926922565	HGDP01216
-20.068068259614485	18.6024109252138	-0.3922778464683552	0.570824557627657	-7.235709934278535	-7.186717893444835	2.132815371652417	-2.827339605003008	-1.1088496971931883	0.8475410292304684	0.05688299243502909	-1.952216518253152	1.201825405202299	-1.3652264290054301	-0.02090902435875723	-2.3141196986578967	-1.1397545570970757	0.27127109756066714	-0.2921993402581219	-0.41886222175941307	HGDP00907
