PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	sampleID
-102.93879250100636	101.38884890877125	1.2771682492869632	-4.044440572894491	42.23117197450342	24.730054328464927	-14.561170316894621	7.260491853582312	-1.8651937518372221	-6.43095015403159	5.853957233126579	-0.7167388507388261	2.5548441124994046	-0.9894886903129148	0.46651524548854	-11.242982870778148	3.309573323211734	-5.8428919025052135	0.5744779608328877	-0.7063815878061671	HGDP01201
-113.4601198341682	120.00603960141036	6.996737467992473	-3.5940036978900713	-41.862717664856675	-20.37540451606323	-6.0007191475895825	-8.394308584207154	0.9618499024917124	84.11050975502319	-1.5238923792036065	-12.995992514640264	1.0834778260088556	-0.9348141568726085	-6.475076021787273	-6.548785406043285	-3.3157583770563943	-13.649766008613742	-2.840773150589281	10.493467135944593	HGDP00479
-102.10434813011966	102.92240726268861	6.532078645790612	-3.5529038771937587	24.554860858002453	17.473531407860044	-9.70742276379558	-0.8931020645385798	-6.123814311832392	-9.51066949475473	6.576906876116004	5.762209730875878	3.457048534893098	-1.4095253612236658	-0.5299656684754928	-13.79454323946819	-3.7495909151005624	8.908633513172068	18.649397126109662	-1.9092072309922645	HGDP01408
-112.79103820694095	120.60622459269999	7.807437133043269	-3.9995112847850685	-75.90851631143022	-46.68944434612904	6.223744839684254	-4.652787276366221	23.433868140304824	-44.256167279332836	25.372110105377192	57.109848254575624	26.34679755862981	-11.094718040370733	-7.422185795710082	-6.377241005803423	8.396291809978786	5.420179073867077	1.1338868168408016	-4.741085488477668	HGDP00471
-93.74340994455515	91.72889736866281	1.8622221245594508	-6.498398532582081	23.23115983446991	14.795181350516108	-0.30694383488278354	4.247124405640746	-2.539837985057906	-1.3728771228863166	4.393566718035238	-4.35208728669556	6.321039043392569	0.8355901526015062	-2.067660282064315	-8.565437350275035	-0.3388088337099679	7.319214657811189	3.6385529072097125	-4.3618475926247635	HGDP01411
-103.91497046983253	104.82004134703317	4.220634159897501	-8.799960236310145	39.788441594902515	24.212231375895385	-5.9131439410934465	5.285663148384898	-3.614468236695796	-4.638743615300239	0.16952807444929138	11.560971684335666	-1.881928028838967	-6.825047460993469	-2.5354967584460497	2.288232801626313	2.651042938209541	6.745324171323576	3.8956301538534466	8.270744731376091	HGDP00937
69.66498748262538	36.87795978463099	-29.74109463596941	-20.1239507489982	5.609685717925111	-2.5313621438417284	4.632518233981281	17.470561734287347	3.228165483999153	0.9815362584984069	15.462368264880782	-3.5122007086712257	4.715848904851849	-0.4755680446044276	6.25633056605836	-12.627151586227802	-0.39225827105376454	-10.004195721134415	-7.687798518808144	8.863104543804113	HGDP01189
-107.76324884629545	111.24050440720352	6.5864088838771035	-4.858508461963783	-25.343611336330834	-16.675265716628626	-3.1733550747187245	-8.944770355479024	0.9588947860994272	62.376611469386255	0.43403012968236704	-5.454768106837861	-0.04652930445843037	5.9102226253426995	-5.519412449453907	0.36913757528543867	-8.787556650151714	-6.58455280338867	13.32317807682989	5.567489797413348	HGDP01094
-107.93163818904819	113.84484246961557	10.424717819289468	-2.817043561761007	-36.79166706676978	-15.407524251689784	-4.461874233945786	-3.5808662484944485	-2.917526193783162	70.44249531247544	3.5138005614712053	-4.827214928752854	0.05286820957544827	3.2596511353972066	2.088546385926754	-13.160009606074537	-15.412545481193172	-16.318556362692366	3.374311085617731	-13.022141269413607	HGDP00469
-107.09740494797413	113.25905035788523	9.255700003024035	-2.5186332296901592	-30.145713603730034	-16.46067221803008	-1.628039626482778	-13.85154240414478	-4.863300799361967	61.226058571903344	11.998323084468092	-13.024189353264404	1.7594402579939774	-0.18896399267081873	2.5093542477909896	-10.988282769890906	-5.185536863409008	-9.710683072810479	10.835545006096657	-15.903653521839958	HGDP00475
-26.504130843626147	-60.12829009984579	-1.4313173956943586	-5.41419261402344	8.351122488389327	-27.693167208858238	-24.270782254676817	15.279391891988245	-6.229351973955567	-1.0712030584993302	-3.5124319378700455	-2.356787272814619	-5.726108746059256	4.46011942062123	-2.3442800668194335	0.27657591616980837	2.8740443971242238	4.201935151339069	24.42656561259078	11.983184851706334	HGDP01368
-106.76267937815099	114.11818896576636	2.221227043766283	-8.539119488560145	-29.48089470600485	-15.705679746430645	-11.380556122633788	-12.729420923085378	-2.874245670913071	53.435677712948255	2.88233126929838	-15.077183102922621	8.034307738644703	0.8487713567078857	9.78099609909617	0.8321803262169635	6.014395006272375	-13.480820521728894	0.4457964861885729	-2.961773446305518	HGDP00473
-96.21383563687291	94.47403424080677	-0.46634440209683437	-3.135819153924861	22.947296149137976	14.700543906203281	-2.3697711708092046	-0.7154459616098467	-7.7363087379890345	-3.1660459596103143	3.3452464336399266	7.154159268566605	-0.9160068179858738	-1.2655003222023582	4.161047077777992	-7.182909461376992	-0.9601965155669332	6.29643825360984	-3.01708125193059	5.518420940379374	HGDP01405
