	val_loss	loss	lr
0	12484.131491268383	36015.914100796566	0.0010000000474974513
1	10291.60627297794	10756.190972222223	0.0010000000474974513
2	10170.474532781862	10171.000255310457	0.0010000000474974513
3	10146.076873978758	10110.58717575572	0.0010000000474974513
4	10140.39670777165	10091.13374438317	0.0010000000474974513
5	10133.029743668301	10088.112177032272	0.0010000000474974513
6	10131.54603247549	10080.64878855188	0.0010000000474974513
7	10130.929898131128	10074.984260110294	0.0010000000474974513
8	10131.286126429739	10077.066738153595	0.0010000000474974513
9	10131.628299887663	10079.551751429739	0.0010000000474974513
10	10130.829433466095	10075.360964307598	0.0010000000474974513
11	10135.5419092116	10074.74143433415	0.0010000000474974513
12	10130.263608047386	10073.965456495098	0.0010000000474974513
13	10132.073344311682	10070.074805964052	0.0010000000474974513
14	10116.221003114788	10062.440984987745	0.0010000000474974513
15	10118.904864940769	10064.624578737745	0.0010000000474974513
16	10125.807342728758	10066.403607536764	0.0010000000474974513
17	10125.091062857435	10063.695376327614	0.0010000000474974513
18	10121.5078954759	10060.81032347835	0.0010000000474974513
19	10104.049466401144	10055.970064848856	0.0010000000474974513
20	10055.341650071487	10029.685783037174	0.0010000000474974513
21	9883.585509854984	9914.395514195261	0.0010000000474974513
22	9757.078584558823	9764.162160437092	0.0010000000474974513
23	9695.920483558006	9694.644761029413	0.0010000000474974513
24	9637.424064287174	9626.90162888072	0.0010000000474974513
25	9589.166232638889	9574.135327308006	0.0010000000474974513
26	9556.62238306781	9537.502865859886	0.0010000000474974513
27	9544.006772109886	9522.205365349264	0.0010000000474974513
28	9508.44446997549	9495.2305517259	0.0010000000474974513
29	9473.935202205883	9460.015618617239	0.0010000000474974513
30	9431.661745557598	9428.85076465482	0.0010000000474974513
31	9399.159773284313	9404.036190257353	0.0010000000474974513
32	9387.783847783905	9370.186957465277	0.0010000000474974513
33	9364.666998570261	9350.699454912174	0.0010000000474974513
34	9326.546096303104	9291.181844873367	0.0010000000474974513
35	9322.864417381536	9269.605896395016	0.0010000000474974513
36	9311.300972732843	9250.70414624183	0.0010000000474974513
37	9320.079178155638	9235.35258374183	0.0010000000474974513
38	9302.575029360703	9232.53582005719	0.0010000000474974513
39	9299.776290594362	9219.517424938726	0.0010000000474974513
40	9289.727736928104	9204.972771139706	0.0010000000474974513
41	9284.31232128268	9199.98357715482	0.0010000000474974513
42	9290.252993515114	9193.170971839256	0.0010000000474974513
43	9280.317542381536	9188.177325878269	0.0010000000474974513
44	9275.591988357843	9173.164222069036	0.0010000000474974513
45	9269.272448171978	9163.488268484478	0.0010000000474974513
46	9273.283700980392	9148.324052798203	0.0010000000474974513
47	9274.831361060049	9146.356017667484	0.0010000000474974513
48	9278.191189236111	9133.346954146242	0.0010000000474974513
49	9285.386929381128	9134.362719566994	0.0010000000474974513
50	9278.582816329657	9133.806174683416	0.0010000000474974513
51	9244.180536407272	9082.34228515625	0.0005000000237487257
52	9236.892782373367	9070.251487183416	0.0005000000237487257
53	9231.458990757761	9045.42698120915	0.0005000000237487257
54	9231.960835375818	9040.293977226307	0.0005000000237487257
55	9238.854243259804	9041.328125	0.0005000000237487257
56	9231.885971966913	9034.33163551879	0.0005000000237487257
57	9228.481004901962	9026.809755412582	0.0005000000237487257
58	9234.633942248774	9021.72926879085	0.0005000000237487257
59	9240.750612745098	9018.066119025736	0.0005000000237487257
60	9235.615374795752	9020.98184742647	0.0005000000237487257
61	9239.295400582108	9011.493591707516	0.0005000000237487257
62	9237.634963490604	9009.983289930555	0.0005000000237487257
63	9233.768012152777	8991.396902445875	0.0002500000118743628
64	9235.017373876633	8982.769467422386	0.0002500000118743628
65	9237.725241268383	8979.85808568219	0.0002500000118743628
66	9235.85195823121	8976.670834609886	0.0002500000118743628
67	9234.451867595997	8974.453444138071	0.0002500000118743628
68	9235.589722477533	8962.515982434641	0.0001250000059371814
69	9235.679317299837	8959.956284466913	0.0001250000059371814
70	9235.271994995916	8958.296932444853	0.0001250000059371814
71	9236.144429125818	8957.641148386438	0.0001250000059371814
72	9236.206654667076	8956.717875561682	0.0001250000059371814
73	9236.194967830883	8950.576854830473	6.25000029685907e-05
74	9236.947252859478	8949.61287913603	6.25000029685907e-05
75	9236.457318474264	8949.458665236929	6.25000029685907e-05
76	9236.468328737745	8949.011591094772	6.25000029685907e-05
77	9236.71266722835	8948.190193525326	6.25000029685907e-05
